dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
26/09/2020,26,9,2020,15797,150,France,FR,FRA,67012883,Europe,223.3660056
25/09/2020,25,9,2020,16096,52,France,FR,FRA,67012883,Europe,213.8290334
24/09/2020,24,9,2020,13072,43,France,FR,FRA,67012883,Europe,204.4979918
23/09/2020,23,9,2020,10008,78,France,FR,FRA,67012883,Europe,197.7903264
22/09/2020,22,9,2020,4298,53,France,FR,FRA,67012883,Europe,192.6211711
21/09/2020,21,9,2020,11569,11,France,FR,FRA,67012883,Europe,192.4794073
20/09/2020,20,9,2020,13498,25,France,FR,FRA,67012883,Europe,185.7672651
19/09/2020,19,9,2020,13215,154,France,FR,FRA,67012883,Europe,178.3836102
18/09/2020,18,9,2020,10593,50,France,FR,FRA,67012883,Europe,172.0564686
17/09/2020,17,9,2020,9784,46,France,FR,FRA,67012883,Europe,166.9290963
16/09/2020,16,9,2020,7852,49,France,FR,FRA,67012883,Europe,162.8000395
15/09/2020,15,9,2020,6158,34,France,FR,FRA,67012883,Europe,158.5172809
14/09/2020,14,9,2020,7183,6,France,FR,FRA,67012883,Europe,153.9271188
13/09/2020,13,9,2020,10561,17,France,FR,FRA,67012883,Europe,151.2858356
12/9/2020,12,9,2020,9406,80,France,FR,FRA,67012883,Europe,143.6634207
11/9/2020,11,9,2020,9843,19,France,FR,FRA,67012883,Europe,140.6386291
10/9/2020,10,9,2020,8577,30,France,FR,FRA,67012883,Europe,135.0695507
9/9/2020,9,9,2020,6544,38,France,FR,FRA,67012883,Europe,130.3719465
8/9/2020,8,9,2020,4203,25,France,FR,FRA,67012883,Europe,125.5370553
7/9/2020,7,9,2020,7071,3,France,FR,FRA,67012883,Europe,122.1824765
6/9/2020,6,9,2020,8550,12,France,FR,FRA,67012883,Europe,118.9383241
5/9/2020,5,9,2020,8975,0,France,FR,FRA,67012883,Europe,111.5546693
4/9/2020,4,9,2020,7157,0,France,FR,FRA,67012883,Europe,105.0051824
3/9/2020,3,9,2020,7017,25,France,FR,FRA,67012883,Europe,101.444673
2/9/2020,2,9,2020,4982,26,France,FR,FRA,67012883,Europe,96.60828948
1/9/2020,1,9,2020,3082,29,France,FR,FRA,67012883,Europe,92.51355445
31/10/2020,31,10,2020,49215,545,France,FR,FRA,67012883,Europe,741.9677795
30/10/2020,30,10,2020,47637,235,France,FR,FRA,67012883,Europe,705.9612702
29/10/2020,29,10,2020,36437,244,France,FR,FRA,67012883,Europe,680.5691377
28/10/2020,28,10,2020,33417,523,France,FR,FRA,67012883,Europe,659.907439
27/10/2020,27,10,2020,26771,257,France,FR,FRA,67012883,Europe,629.4297173
26/10/2020,26,10,2020,52010,116,France,FR,FRA,67012883,Europe,602.1722719
25/10/2020,25,10,2020,45422,137,France,FR,FRA,67012883,Europe,548.587053
24/10/2020,24,10,2020,42032,298,France,FR,FRA,67012883,Europe,520.9416225
23/10/2020,23,10,2020,41622,162,France,FR,FRA,67012883,Europe,488.5702351
22/10/2020,22,10,2020,26676,163,France,FR,FRA,67012883,Europe,453.5127969
21/10/2020,21,10,2020,20468,262,France,FR,FRA,67012883,Europe,441.6792514
20/10/2020,20,10,2020,13243,146,France,FR,FRA,67012883,Europe,426.7880849
19/10/2020,19,10,2020,29837,85,France,FR,FRA,67012883,Europe,414.6426591
18/10/2020,18,10,2020,32427,89,France,FR,FRA,67012883,Europe,388.8386655
17/10/2020,17,10,2020,25086,178,France,FR,FRA,67012883,Europe,365.775936
16/10/2020,16,10,2020,30621,88,France,FR,FRA,67012883,Europe,346.4692006
15/10/2020,15,10,2020,22591,104,France,FR,FRA,67012883,Europe,321.6217395
14/10/2020,14,10,2020,12993,108,France,FR,FRA,67012883,Europe,307.0782673
13/10/2020,13,10,2020,8505,95,France,FR,FRA,67012883,Europe,299.703566
12/10/2020,12,10,2020,16101,46,France,FR,FRA,67012883,Europe,293.0854355
11/10/2020,11,10,2020,26896,54,France,FR,FRA,67012883,Europe,285.6570131
10/10/2020,10,10,2020,20339,109,France,FR,FRA,67012883,Europe,267.0277594
9/10/2020,9,10,2020,18129,76,France,FR,FRA,67012883,Europe,260.2499582
8/10/2020,8,10,2020,18746,80,France,FR,FRA,67012883,Europe,257.2162132
7/10/2020,7,10,2020,10489,66,France,FR,FRA,67012883,Europe,248.7491845
6/10/2020,6,10,2020,5104,69,France,FR,FRA,67012883,Europe,248.0314121
5/10/2020,5,10,2020,12545,32,France,FR,FRA,67012883,Europe,246.8286583
4/10/2020,4,10,2020,16972,43,France,FR,FRA,67012883,Europe,245.3722219
3/10/2020,3,10,2020,12148,136,France,FR,FRA,67012883,Europe,240.1881441
2/10/2020,2,10,2020,13970,63,France,FR,FRA,67012883,Europe,241.7803753
1/10/2020,1,10,2020,12845,63,France,FR,FRA,67012883,Europe,236.7410458
30/11/2020,30,11,2020,9784,198,France,FR,FRA,67012883,Europe,353.1500055
29/11/2020,29,11,2020,12500,213,France,FR,FRA,67012883,Europe,379.1808211
28/11/2020,28,11,2020,12539,957,France,FR,FRA,67012883,Europe,408.4214673
27/11/2020,27,11,2020,13563,339,France,FR,FRA,67012883,Europe,425.2167453
26/11/2020,26,11,2020,16282,381,France,FR,FRA,67012883,Europe,454.4782829
25/11/2020,25,11,2020,9155,1005,France,FR,FRA,67012883,Europe,483.7219136
24/11/2020,24,11,2020,4452,500,France,FR,FRA,67012883,Europe,503.1584748
23/11/2020,23,11,2020,13157,214,France,FR,FRA,67012883,Europe,526.5912825
22/11/2020,22,11,2020,17881,253,France,FR,FRA,67012883,Europe,564.5869616
21/11/2020,21,11,2020,22882,1138,France,FR,FRA,67012883,Europe,667.5089624
20/11/2020,20,11,2020,21150,429,France,FR,FRA,67012883,Europe,723.6235456
19/11/2020,19,11,2020,28383,425,France,FR,FRA,67012883,Europe,778.6816156
18/11/2020,18,11,2020,45522,1219,France,FR,FRA,67012883,Europe,796.849764
17/11/2020,17,11,2020,9406,506,France,FR,FRA,67012883,Europe,783.1329985
16/11/2020,16,11,2020,27228,302,France,FR,FRA,67012883,Europe,847.4668968
15/11/2020,15,11,2020,32095,354,France,FR,FRA,67012883,Europe,880.3889246
14/11/2020,14,11,2020,23794,932,France,FR,FRA,67012883,Europe,881.2036933
13/11/2020,13,11,2020,33172,425,France,FR,FRA,67012883,Europe,919.1381902
12/11/2020,12,11,2020,35879,328,France,FR,FRA,67012883,Europe,940.7235919
11/11/2020,11,11,2020,22180,1220,France,FR,FRA,67012883,Europe,941.5562676
10/11/2020,10,11,2020,20155,548,France,FR,FRA,67012883,Europe,958.3246851
9/11/2020,9,11,2020,38619,270,France,FR,FRA,67012883,Europe,968.1974136
8/11/2020,8,11,2020,86852,304,France,FR,FRA,67012883,Europe,988.1801384
7/11/2020,7,11,2020,60486,828,France,FR,FRA,67012883,Europe,926.3562053
6/11/2020,6,11,2020,58046,363,France,FR,FRA,67012883,Europe,898.8182168
5/11/2020,5,11,2020,40558,385,France,FR,FRA,67012883,Europe,874.3094966
4/11/2020,4,11,2020,36330,854,France,FR,FRA,67012883,Europe,853.5940768
3/11/2020,3,11,2020,52518,416,France,FR,FRA,67012883,Europe,829.9240013
2/11/2020,2,11,2020,49290,231,France,FR,FRA,67012883,Europe,771.3158677
1/11/2020,1,11,2020,32641,223,France,FR,FRA,67012883,Europe,742.2871211
14/12/2020,14,12,2020,11533,150,France,FR,FRA,67012883,Europe,236.3262001
13/12/2020,13,12,2020,13947,194,France,FR,FRA,67012883,Europe,233.7162542
12/12/2020,12,12,2020,13406,627,France,FR,FRA,67012883,Europe,231.5569679
11/12/2020,11,12,2020,13750,292,France,FR,FRA,67012883,Europe,230.2631869
10/12/2020,10,12,2020,14595,296,France,FR,FRA,67012883,Europe,229.984136
9/12/2020,9,12,2020,13713,831,France,FR,FRA,67012883,Europe,232.5015624
8/12/2020,8,12,2020,3411,366,France,FR,FRA,67012883,Europe,225.6998852
7/12/2020,7,12,2020,11022,174,France,FR,FRA,67012883,Europe,227.2533178
6/12/2020,6,12,2020,12923,214,France,FR,FRA,67012883,Europe,230.4392724
5/12/2020,5,12,2020,11221,627,France,FR,FRA,67012883,Europe,237.8378498
4/12/2020,4,12,2020,12696,324,France,FR,FRA,67012883,Europe,255.2389814
3/12/2020,3,12,2020,14064,310,France,FR,FRA,67012883,Europe,267.8544661
2/12/2020,2,12,2020,8083,775,France,FR,FRA,67012883,Europe,289.2219993
1/12/2020,1,12,2020,4005,406,France,FR,FRA,67012883,Europe,345.0903612
31/12/2019,31,12,2019,0,0,France,FR,FRA,67012883,Europe,
31/07/2020,31,7,2020,870,7,Germany,DE,DEU,83019213,Europe,9.46166522
30/07/2020,30,7,2020,902,6,Germany,DE,DEU,83019213,Europe,9.11596211
29/07/2020,29,7,2020,684,6,Germany,DE,DEU,83019213,Europe,8.67269122
28/07/2020,28,7,2020,633,4,Germany,DE,DEU,83019213,Europe,8.27157925
27/07/2020,27,7,2020,340,0,Germany,DE,DEU,83019213,Europe,8.00537582
26/07/2020,26,7,2020,305,0,Germany,DE,DEU,83019213,Europe,7.78735399
25/07/2020,25,7,2020,781,7,Germany,DE,DEU,83019213,Europe,7.71869519
24/07/2020,24,7,2020,815,10,Germany,DE,DEU,83019213,Europe,7.23326539
23/07/2020,23,7,2020,569,6,Germany,DE,DEU,83019213,Europe,6.7273584
22/07/2020,22,7,2020,454,5,Germany,DE,DEU,83019213,Europe,6.57438176
21/07/2020,21,7,2020,522,4,Germany,DE,DEU,83019213,Europe,6.50572296
20/07/2020,20,7,2020,249,2,Germany,DE,DEU,83019213,Europe,6.34672362
19/07/2020,19,7,2020,202,1,Germany,DE,DEU,83019213,Europe,6.31058741
18/07/2020,18,7,2020,529,1,Germany,DE,DEU,83019213,Europe,6.3551554
17/07/2020,17,7,2020,583,4,Germany,DE,DEU,83019213,Europe,6.22626957
16/07/2020,16,7,2020,534,7,Germany,DE,DEU,83019213,Europe,6.06124753
15/07/2020,15,7,2020,351,3,Germany,DE,DEU,83019213,Europe,6.02390678
14/07/2020,14,7,2020,412,4,Germany,DE,DEU,83019213,Europe,6.16242893
13/07/2020,13,7,2020,159,1,Germany,DE,DEU,83019213,Europe,6.26601941
12/7/2020,12,7,2020,248,3,Germany,DE,DEU,83019213,Europe,6.39008708
11/7/2020,11,7,2020,378,6,Germany,DE,DEU,83019213,Europe,6.3997234
10/7/2020,10,7,2020,395,6,Germany,DE,DEU,83019213,Europe,6.7719264
9/7/2020,9,7,2020,442,12,Germany,DE,DEU,83019213,Europe,6.87069871
8/7/2020,8,7,2020,397,12,Germany,DE,DEU,83019213,Europe,7.09715232
7/7/2020,7,7,2020,390,8,Germany,DE,DEU,83019213,Europe,7.326015
6/7/2020,6,7,2020,219,4,Germany,DE,DEU,83019213,Europe,7.46212807
5/7/2020,5,7,2020,239,2,Germany,DE,DEU,83019213,Europe,7.84517194
4/7/2020,4,7,2020,422,7,Germany,DE,DEU,83019213,Europe,8.38480606
3/7/2020,3,7,2020,446,9,Germany,DE,DEU,83019213,Europe,8.6004188
2/7/2020,2,7,2020,503,9,Germany,DE,DEU,83019213,Europe,8.9906899
1/7/2020,1,7,2020,466,12,Germany,DE,DEU,83019213,Europe,9.08343952
31/08/2020,31,8,2020,610,3,Germany,DE,DEU,83019213,Europe,22.1237944
30/08/2020,30,8,2020,785,6,Germany,DE,DEU,83019213,Europe,22.06477192
29/08/2020,29,8,2020,1479,1,Germany,DE,DEU,83019213,Europe,21.87204545
28/08/2020,28,8,2020,1571,3,Germany,DE,DEU,83019213,Europe,21.79495486
27/08/2020,27,8,2020,1507,5,Germany,DE,DEU,83019213,Europe,21.64800093
26/08/2020,26,8,2020,1576,3,Germany,DE,DEU,83019213,Europe,21.57331942
25/08/2020,25,8,2020,1278,5,Germany,DE,DEU,83019213,Europe,21.15173026
24/08/2020,24,8,2020,711,3,Germany,DE,DEU,83019213,Europe,20.77591364
23/08/2020,23,8,2020,782,2,Germany,DE,DEU,83019213,Europe,20.44466502
22/08/2020,22,8,2020,2034,7,Germany,DE,DEU,83019213,Europe,20.17123434
21/08/2020,21,8,2020,1427,7,Germany,DE,DEU,83019213,Europe,19.07269345
20/08/2020,20,8,2020,1707,10,Germany,DE,DEU,83019213,Europe,18.73542212
19/08/2020,19,8,2020,1510,7,Germany,DE,DEU,83019213,Europe,17.93801635
18/08/2020,18,8,2020,1390,4,Germany,DE,DEU,83019213,Europe,17.01172474
17/08/2020,17,8,2020,561,1,Germany,DE,DEU,83019213,Europe,16.39620457
16/08/2020,16,8,2020,625,0,Germany,DE,DEU,83019213,Europe,16.33356847
15/08/2020,15,8,2020,1415,6,Germany,DE,DEU,83019213,Europe,15.8698204
14/08/2020,14,8,2020,1449,14,Germany,DE,DEU,83019213,Europe,15.31573179
13/08/2020,13,8,2020,1445,4,Germany,DE,DEU,83019213,Europe,14.61830287
12/8/2020,12,8,2020,1226,6,Germany,DE,DEU,83019213,Europe,13.96423741
11/8/2020,11,8,2020,966,4,Germany,DE,DEU,83019213,Europe,13.31137649
10/8/2020,10,8,2020,436,1,Germany,DE,DEU,83019213,Europe,12.91026452
9/8/2020,9,8,2020,555,1,Germany,DE,DEU,83019213,Europe,12.79462864
8/8/2020,8,8,2020,1122,12,Germany,DE,DEU,83019213,Europe,12.49349352
7/8/2020,7,8,2020,1147,8,Germany,DE,DEU,83019213,Europe,12.08274523
6/8/2020,6,8,2020,1045,7,Germany,DE,DEU,83019213,Europe,11.6828378
5/8/2020,5,8,2020,741,12,Germany,DE,DEU,83019213,Europe,11.10947655
4/8/2020,4,8,2020,879,8,Germany,DE,DEU,83019213,Europe,10.76377344
3/8/2020,3,8,2020,509,7,Germany,DE,DEU,83019213,Europe,10.3337525
2/8/2020,2,8,2020,240,0,Germany,DE,DEU,83019213,Europe,10.02057198
1/8/2020,1,8,2020,955,0,Germany,DE,DEU,83019213,Europe,9.97479945
30/06/2020,30,6,2020,498,12,Germany,DE,DEU,83019213,Europe,8.93769012
29/06/2020,29,6,2020,262,4,Germany,DE,DEU,83019213,Europe,8.79314527
28/06/2020,28,6,2020,256,3,Germany,DE,DEU,83019213,Europe,8.70882744
27/06/2020,27,6,2020,687,6,Germany,DE,DEU,83019213,Europe,8.69798657
26/06/2020,26,6,2020,477,21,Germany,DE,DEU,83019213,Europe,8.28964736
25/06/2020,25,6,2020,630,13,Germany,DE,DEU,83019213,Europe,8.025853
24/06/2020,24,6,2020,587,19,Germany,DE,DEU,83019213,Europe,7.93551247
23/06/2020,23,6,2020,503,10,Germany,DE,DEU,83019213,Europe,7.61149109
22/06/2020,22,6,2020,537,3,Germany,DE,DEU,83019213,Europe,7.4271964
21/06/2020,21,6,2020,687,0,Germany,DE,DEU,83019213,Europe,7.03812984
20/06/2020,20,6,2020,601,10,Germany,DE,DEU,83019213,Europe,6.57317722
19/06/2020,19,6,2020,770,16,Germany,DE,DEU,83019213,Europe,6.33949638
18/06/2020,18,6,2020,580,26,Germany,DE,DEU,83019213,Europe,6.02270224
17/06/2020,17,6,2020,345,30,Germany,DE,DEU,83019213,Europe,5.79865772
16/06/2020,16,6,2020,378,9,Germany,DE,DEU,83019213,Europe,5.79504409
15/06/2020,15,6,2020,192,4,Germany,DE,DEU,83019213,Europe,5.59629492
14/06/2020,14,6,2020,247,6,Germany,DE,DEU,83019213,Europe,5.76613512
13/06/2020,13,6,2020,348,18,Germany,DE,DEU,83019213,Europe,5.8131122
12/6/2020,12,6,2020,258,8,Germany,DE,DEU,83019213,Europe,6.28288298
11/6/2020,11,6,2020,555,26,Germany,DE,DEU,83019213,Europe,6.86467601
10/6/2020,10,6,2020,318,18,Germany,DE,DEU,83019213,Europe,6.62135884
9/6/2020,9,6,2020,350,37,Germany,DE,DEU,83019213,Europe,6.67435862
8/6/2020,8,6,2020,214,6,Germany,DE,DEU,83019213,Europe,6.77313094
7/6/2020,7,6,2020,301,22,Germany,DE,DEU,83019213,Europe,6.86347147
6/6/2020,6,6,2020,407,33,Germany,DE,DEU,83019213,Europe,7.02006173
5/6/2020,5,6,2020,507,32,Germany,DE,DEU,83019213,Europe,7.29831057
4/6/2020,4,6,2020,394,30,Germany,DE,DEU,83019213,Europe,7.24169717
3/6/2020,3,6,2020,342,29,Germany,DE,DEU,83019213,Europe,7.66449087
2/6/2020,2,6,2020,213,11,Germany,DE,DEU,83019213,Europe,8.21255677
1/6/2020,1,6,2020,333,11,Germany,DE,DEU,83019213,Europe,8.57391891
31/05/2020,31,5,2020,286,11,Germany,DE,DEU,83019213,Europe,8.58475977
30/05/2020,30,5,2020,738,39,Germany,DE,DEU,83019213,Europe,8.94250828
29/05/2020,29,5,2020,741,39,Germany,DE,DEU,83019213,Europe,8.80037251
28/05/2020,28,5,2020,353,62,Germany,DE,DEU,83019213,Europe,9.00755347
27/05/2020,27,5,2020,362,47,Germany,DE,DEU,83019213,Europe,9.70618693
26/05/2020,26,5,2020,432,45,Germany,DE,DEU,83019213,Europe,10.23136656
25/05/2020,25,5,2020,289,10,Germany,DE,DEU,83019213,Europe,10.83484133
24/05/2020,24,5,2020,431,31,Germany,DE,DEU,83019213,Europe,10.91675008
23/05/2020,23,5,2020,638,42,Germany,DE,DEU,83019213,Europe,11.20102162
22/05/2020,22,5,2020,460,27,Germany,DE,DEU,83019213,Europe,11.93940492
21/05/2020,21,5,2020,745,57,Germany,DE,DEU,83019213,Europe,12.84160571
20/05/2020,20,5,2020,797,83,Germany,DE,DEU,83019213,Europe,13.49085301
19/05/2020,19,5,2020,513,72,Germany,DE,DEU,83019213,Europe,13.67153408
18/05/2020,18,5,2020,342,21,Germany,DE,DEU,83019213,Europe,13.87871504
17/05/2020,17,5,2020,583,33,Germany,DE,DEU,83019213,Europe,14.28464517
16/05/2020,16,5,2020,620,57,Germany,DE,DEU,83019213,Europe,14.53759866
15/05/2020,15,5,2020,913,101,Germany,DE,DEU,83019213,Europe,14.92907431
14/05/2020,14,5,2020,933,89,Germany,DE,DEU,83019213,Europe,15.80357067
13/05/2020,13,5,2020,798,101,Germany,DE,DEU,83019213,Europe,16.46004522
12/5/2020,12,5,2020,933,116,Germany,DE,DEU,83019213,Europe,17.06954269
11/5/2020,11,5,2020,357,22,Germany,DE,DEU,83019213,Europe,17.32370072
10/5/2020,10,5,2020,667,26,Germany,DE,DEU,83019213,Europe,18.11990196
9/5/2020,9,5,2020,1251,103,Germany,DE,DEU,83019213,Europe,19.40876023
8/5/2020,8,5,2020,1209,147,Germany,DE,DEU,83019213,Europe,20.37721075
7/5/2020,7,5,2020,1284,123,Germany,DE,DEU,83019213,Europe,21.73593238
6/5/2020,6,5,2020,947,165,Germany,DE,DEU,83019213,Europe,23.02238158
5/5/2020,5,5,2020,685,139,Germany,DE,DEU,83019213,Europe,24.57623876
4/5/2020,4,5,2020,679,43,Germany,DE,DEU,83019213,Europe,25.90123325
3/5/2020,3,5,2020,793,74,Germany,DE,DEU,83019213,Europe,27.22140958
2/5/2020,2,5,2020,945,94,Germany,DE,DEU,83019213,Europe,29.22696942
1/5/2020,1,5,2020,1639,193,Germany,DE,DEU,83019213,Europe,32.43586518
30/04/2020,30,4,2020,1478,173,Germany,DE,DEU,83019213,Europe,34.5329701
29/04/2020,29,4,2020,1304,202,Germany,DE,DEU,83019213,Europe,36.20487224
28/04/2020,28,4,2020,1144,163,Germany,DE,DEU,83019213,Europe,37.62863905
27/04/2020,27,4,2020,1018,110,Germany,DE,DEU,83019213,Europe,38.75849799
26/04/2020,26,4,2020,1737,140,Germany,DE,DEU,83019213,Europe,40.58819493
25/04/2020,25,4,2020,2055,179,Germany,DE,DEU,83019213,Europe,41.89391677
24/04/2020,24,4,2020,2337,227,Germany,DE,DEU,83019213,Europe,44.39695182
23/04/2020,23,4,2020,2352,215,Germany,DE,DEU,83019213,Europe,47.9937096
22/04/2020,22,4,2020,2237,281,Germany,DE,DEU,83019213,Europe,51.15201465
21/04/2020,21,4,2020,1785,194,Germany,DE,DEU,83019213,Europe,53.27923309
20/04/2020,20,4,2020,1775,110,Germany,DE,DEU,83019213,Europe,55.74733646
19/04/2020,19,4,2020,2458,184,Germany,DE,DEU,83019213,Europe,58.03837239
18/04/2020,18,4,2020,3609,242,Germany,DE,DEU,83019213,Europe,62.22776407
17/04/2020,17,4,2020,3380,299,Germany,DE,DEU,83019213,Europe,65.2065926
16/04/2020,16,4,2020,2866,315,Germany,DE,DEU,83019213,Europe,68.57207861
15/04/2020,15,4,2020,2486,285,Germany,DE,DEU,83019213,Europe,72.53501668
14/04/2020,14,4,2020,2082,170,Germany,DE,DEU,83019213,Europe,76.10888819
13/04/2020,13,4,2020,2537,126,Germany,DE,DEU,83019213,Europe,79.15998915
12/4/2020,12,4,2020,2821,129,Germany,DE,DEU,83019213,Europe,81.8268417
11/4/2020,11,4,2020,4133,171,Germany,DE,DEU,83019213,Europe,83.20483597
10/4/2020,10,4,2020,5323,266,Germany,DE,DEU,83019213,Europe,85.80784788
9/4/2020,9,4,2020,4974,246,Germany,DE,DEU,83019213,Europe,86.35832286
8/4/2020,8,4,2020,4003,254,Germany,DE,DEU,83019213,Europe,86.33423205
7/4/2020,7,4,2020,3834,173,Germany,DE,DEU,83019213,Europe,84.33349037
6/4/2020,6,4,2020,3677,92,Germany,DE,DEU,83019213,Europe,85.0610328
5/4/2020,5,4,2020,5936,184,Germany,DE,DEU,83019213,Europe,84.620171
4/4/2020,4,4,2020,6082,141,Germany,DE,DEU,83019213,Europe,81.4160934
3/4/2020,3,4,2020,6174,145,Germany,DE,DEU,83019213,Europe,78.96726267
2/4/2020,2,4,2020,6156,140,Germany,DE,DEU,83019213,Europe,78.68540021
1/4/2020,1,4,2020,5453,149,Germany,DE,DEU,83019213,Europe,72.52538036
31/03/2020,31,3,2020,4615,128,Germany,DE,DEU,83019213,Europe,67.33501557
30/03/2020,30,3,2020,4751,66,Germany,DE,DEU,83019213,Europe,63.19019189
29/03/2020,29,3,2020,3965,64,Germany,DE,DEU,83019213,Europe,58.72375591
28/03/2020,28,3,2020,6294,72,Germany,DE,DEU,83019213,Europe,54.83068118
27/03/2020,27,3,2020,5780,55,Germany,DE,DEU,83019213,Europe,48.08405013
26/03/2020,26,3,2020,4954,49,Germany,DE,DEU,83019213,Europe,42.08784779
25/03/2020,25,3,2020,2342,23,Germany,DE,DEU,83019213,Europe,36.44698487
24/03/2020,24,3,2020,4438,32,Germany,DE,DEU,83019213,Europe,33.81506399
23/03/2020,23,3,2020,3311,27,Germany,DE,DEU,83019213,Europe,28.75478957
22/03/2020,22,3,2020,3276,22,Germany,DE,DEU,83019213,Europe,24.83280587
21/03/2020,21,3,2020,4049,2,Germany,DE,DEU,83019213,Europe,21.08307146
20/03/2020,20,3,2020,5940,30,Germany,DE,DEU,83019213,Europe,16.54797667
19/03/2020,19,3,2020,1042,0,Germany,DE,DEU,83019213,Europe,9.55923299
18/03/2020,18,3,2020,1144,0,Germany,DE,DEU,83019213,Europe,8.38360152
17/03/2020,17,3,2020,1174,1,Germany,DE,DEU,83019213,Europe,7.05258432
16/03/2020,16,3,2020,1043,4,Germany,DE,DEU,83019213,Europe,5.67218097
15/03/2020,15,3,2020,733,3,Germany,DE,DEU,83019213,Europe,4.43752701
14/03/2020,14,3,2020,693,0,Germany,DE,DEU,83019213,Europe,3.61964405
13/03/2020,13,3,2020,802,2,Germany,DE,DEU,83019213,Europe,2.79694292
12/3/2020,12,3,2020,271,1,Germany,DE,DEU,83019213,Europe,1.86221953
11/3/2020,11,3,2020,157,0,Germany,DE,DEU,83019213,Europe,1.54060723
10/3/2020,10,3,2020,237,2,Germany,DE,DEU,83019213,Europe,1.35390346
9/3/2020,9,3,2020,55,0,Germany,DE,DEU,83019213,Europe,1.06842738
8/3/2020,8,3,2020,163,0,Germany,DE,DEU,83019213,Europe,1.00217765
7/3/2020,7,3,2020,284,0,Germany,DE,DEU,83019213,Europe,0.80583756
6/3/2020,6,3,2020,138,0,Germany,DE,DEU,83019213,Europe,0.46374807
5/3/2020,5,3,2020,66,0,Germany,DE,DEU,83019213,Europe,0.29752149
4/3/2020,4,3,2020,39,0,Germany,DE,DEU,83019213,Europe,0.21802182
3/3/2020,3,3,2020,28,0,Germany,DE,DEU,83019213,Europe,0.17104474
2/3/2020,2,3,2020,18,0,Germany,DE,DEU,83019213,Europe,0.13731761
1/3/2020,1,3,2020,54,0,Germany,DE,DEU,83019213,Europe,0.11563588
29/02/2020,29,2,2020,10,0,Germany,DE,DEU,83019213,Europe,0.0505907
28/02/2020,28,2,2020,26,0,Germany,DE,DEU,83019213,Europe,0.03854529
27/02/2020,27,2,2020,4,0,Germany,DE,DEU,83019213,Europe,0.00722724
26/02/2020,26,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.00240908
25/02/2020,25,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908
24/02/2020,24,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908
23/02/2020,23,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908
22/02/2020,22,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00240908
21/02/2020,21,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00361362
20/02/2020,20,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
19/02/2020,19,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
18/02/2020,18,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00481816
17/02/2020,17,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00722724
16/02/2020,16,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00843178
15/02/2020,15,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.00963632
14/02/2020,14,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.0120454
13/02/2020,13,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01324994
12/2/2020,12,2,2020,2,0,Germany,DE,DEU,83019213,Europe,0.01324994
11/2/2020,11,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01445449
10/2/2020,10,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01565903
9/2/2020,9,2,2020,0,0,Germany,DE,DEU,83019213,Europe,0.01565903
8/2/2020,8,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01565903
7/2/2020,7,2,2020,1,0,Germany,DE,DEU,83019213,Europe,0.01445449
